Lon,Lat,Curie,Moho,LAB
-1200000.0,-1200000.0,22.1,22.0,75.0
-1200000.0,-1150000.0,21.4,22.0,77.0
-1200000.0,-1100000.0,20.8,21.0,80.0
-1200000.0,-1050000.0,20.4,23.0,82.0
-1200000.0,-1000000.0,19.3,25.0,86.0
-1200000.0,-950000.0,18.1,26.0,87.0
-1200000.0,-900000.0,18.1,26.0,87.0
-1200000.0,-850000.0,18.7,26.0,88.0
-1200000.0,-800000.0,19.1,25.0,86.0
-1200000.0,-750000.0,19.0,25.0,85.0
-1200000.0,-700000.0,18.8,25.0,85.0
-1200000.0,-650000.0,18.5,25.0,84.0
-1200000.0,-600000.0,18.3,25.0,85.0
-1200000.0,-550000.0,18.5,25.0,85.0
-1200000.0,-500000.0,18.9,25.0,91.0
-1200000.0,-450000.0,18.8,25.0,95.0
-1200000.0,-400000.0,18.3,25.0,97.0
-1200000.0,-350000.0,18.2,25.0,99.0
-1200000.0,-300000.0,18.5,25.0,98.0
-1200000.0,-250000.0,18.8,25.0,96.0
-1200000.0,-200000.0,19.0,26.0,94.0
-1200000.0,-150000.0,19.8,27.0,92.0
-1200000.0,-100000.0,19.3,27.0,91.0
-1200000.0,-50000.0,19.0,30.0,93.0
-1200000.0,0.0,20.3,33.0,94.0
-1200000.0,50000.0,24.9,41.0,97.0
-1200000.0,100000.0,24.8,40.0,98.0
-1200000.0,150000.0,22.7,27.0,99.0
-1200000.0,200000.0,19.4,25.0,99.0
-1200000.0,250000.0,19.2,27.0,101.0
-1200000.0,300000.0,22.5,27.0,101.0
-1200000.0,350000.0,25.6,29.0,102.0
-1200000.0,400000.0,27.0,30.0,102.0
-1200000.0,450000.0,28.9,31.0,103.0
-1200000.0,500000.0,30.1,31.0,104.0
-1200000.0,550000.0,33.6,29.0,105.0
-1200000.0,600000.0,33.3,29.0,106.0
-1200000.0,650000.0,33.0,29.0,108.0
-1200000.0,700000.0,33.2,29.0,109.0
-1200000.0,750000.0,33.4,30.0,110.0
-1200000.0,800000.0,35.7,32.0,113.0
-1200000.0,850000.0,36.2,32.0,111.0
-1150000.0,-1200000.0,21.2,23.0,76.0
-1150000.0,-1150000.0,20.8,23.0,79.0
-1150000.0,-1100000.0,20.4,24.0,82.0
-1150000.0,-1050000.0,20.2,24.0,84.0
-1150000.0,-1000000.0,19.9,26.0,84.0
-1150000.0,-950000.0,18.8,29.0,85.0
-1150000.0,-900000.0,18.9,28.0,84.0
-1150000.0,-850000.0,18.9,26.0,85.0
-1150000.0,-800000.0,19.0,26.0,84.0
-1150000.0,-750000.0,18.9,25.0,84.0
-1150000.0,-700000.0,18.6,25.0,84.0
-1150000.0,-650000.0,18.1,25.0,85.0
-1150000.0,-600000.0,17.9,25.0,86.0
-1150000.0,-550000.0,18.1,25.0,87.0
-1150000.0,-500000.0,18.3,25.0,90.0
-1150000.0,-450000.0,18.4,25.0,95.0
-1150000.0,-400000.0,18.3,25.0,96.0
-1150000.0,-350000.0,18.2,25.0,97.0
-1150000.0,-300000.0,18.9,25.0,96.0
-1150000.0,-250000.0,19.3,27.0,94.0
-1150000.0,-200000.0,19.5,27.0,93.0
-1150000.0,-150000.0,20.1,28.0,90.0
-1150000.0,-100000.0,20.3,30.0,90.0
-1150000.0,-50000.0,21.2,36.0,93.0
-1150000.0,0.0,23.1,38.0,94.0
-1150000.0,50000.0,24.7,40.0,96.0
-1150000.0,100000.0,24.5,37.0,97.0
-1150000.0,150000.0,23.0,30.0,98.0
-1150000.0,200000.0,20.8,25.0,98.0
-1150000.0,250000.0,20.6,26.0,99.0
-1150000.0,300000.0,23.7,26.0,100.0
-1150000.0,350000.0,26.8,28.0,101.0
-1150000.0,400000.0,27.1,29.0,101.0
-1150000.0,450000.0,29.8,29.0,101.0
-1150000.0,500000.0,33.9,30.0,103.0
-1150000.0,550000.0,35.9,29.0,104.0
-1150000.0,600000.0,36.9,30.0,107.0
-1150000.0,650000.0,36.8,30.0,110.0
-1150000.0,700000.0,36.2,30.0,110.0
-1150000.0,750000.0,37.7,33.0,116.0
-1150000.0,800000.0,37.7,33.0,115.0
-1150000.0,850000.0,37.5,33.0,112.0
-1100000.0,-1200000.0,19.9,22.0,76.0
-1100000.0,-1150000.0,20.0,23.0,80.0
-1100000.0,-1100000.0,20.0,24.0,83.0
-1100000.0,-1050000.0,20.0,25.0,86.0
-1100000.0,-1000000.0,19.9,28.0,85.0
-1100000.0,-950000.0,19.8,30.0,85.0
-1100000.0,-900000.0,20.0,29.0,83.0
-1100000.0,-850000.0,19.4,27.0,81.0
-1100000.0,-800000.0,19.1,27.0,80.0
-1100000.0,-750000.0,19.0,26.0,82.0
-1100000.0,-700000.0,18.8,25.0,85.0
-1100000.0,-650000.0,18.1,25.0,88.0
-1100000.0,-600000.0,17.9,25.0,88.0
-1100000.0,-550000.0,17.9,25.0,89.0
-1100000.0,-500000.0,18.0,25.0,91.0
-1100000.0,-450000.0,18.3,25.0,95.0
-1100000.0,-400000.0,18.4,25.0,95.0
-1100000.0,-350000.0,18.6,25.0,96.0
-1100000.0,-300000.0,19.4,25.0,96.0
-1100000.0,-250000.0,20.1,28.0,93.0
-1100000.0,-200000.0,20.3,29.0,92.0
-1100000.0,-150000.0,20.5,30.0,89.0
-1100000.0,-100000.0,21.0,32.0,89.0
-1100000.0,-50000.0,23.7,39.0,92.0
-1100000.0,0.0,24.7,41.0,93.0
-1100000.0,50000.0,24.1,39.0,95.0
-1100000.0,100000.0,23.3,36.0,97.0
-1100000.0,150000.0,23.1,32.0,97.0
-1100000.0,200000.0,23.2,25.0,97.0
-1100000.0,250000.0,23.8,25.0,98.0
-1100000.0,300000.0,24.6,25.0,99.0
-1100000.0,350000.0,26.2,26.0,99.0
-1100000.0,400000.0,27.7,29.0,101.0
-1100000.0,450000.0,32.6,30.0,102.0
-1100000.0,500000.0,36.9,30.0,103.0
-1100000.0,550000.0,37.9,31.0,104.0
-1100000.0,600000.0,39.3,32.0,109.0
-1100000.0,650000.0,38.3,32.0,110.0
-1100000.0,700000.0,39.0,33.0,113.0
-1100000.0,750000.0,40.4,34.0,117.0
-1100000.0,800000.0,39.6,34.0,116.0
-1100000.0,850000.0,39.2,34.0,111.0
-1100000.0,900000.0,39.1,34.0,109.0
-1050000.0,-1200000.0,18.8,22.0,78.0
-1050000.0,-1150000.0,19.4,23.0,81.0
-1050000.0,-1100000.0,19.7,24.0,85.0
-1050000.0,-1050000.0,19.9,25.0,89.0
-1050000.0,-1000000.0,20.0,25.0,89.0
-1050000.0,-950000.0,20.0,28.0,86.0
-1050000.0,-900000.0,19.8,28.0,84.0
-1050000.0,-850000.0,19.5,27.0,79.0
-1050000.0,-800000.0,19.1,27.0,79.0
-1050000.0,-750000.0,19.0,26.0,81.0
-1050000.0,-700000.0,18.7,26.0,84.0
-1050000.0,-650000.0,18.2,25.0,89.0
-1050000.0,-600000.0,18.0,25.0,91.0
-1050000.0,-550000.0,18.1,25.0,93.0
-1050000.0,-500000.0,18.2,25.0,94.0
-1050000.0,-450000.0,18.5,25.0,95.0
-1050000.0,-400000.0,18.8,25.0,96.0
-1050000.0,-350000.0,18.9,25.0,94.0
-1050000.0,-300000.0,19.9,25.0,93.0
-1050000.0,-250000.0,21.0,28.0,91.0
-1050000.0,-200000.0,21.2,32.0,90.0
-1050000.0,-150000.0,21.5,34.0,88.0
-1050000.0,-100000.0,22.0,35.0,89.0
-1050000.0,-50000.0,23.7,38.0,90.0
-1050000.0,0.0,24.6,40.0,91.0
-1050000.0,50000.0,24.1,39.0,92.0
-1050000.0,100000.0,23.8,38.0,95.0
-1050000.0,150000.0,24.2,35.0,96.0
-1050000.0,200000.0,25.2,29.0,97.0
-1050000.0,250000.0,26.4,28.0,98.0
-1050000.0,300000.0,25.0,27.0,98.0
-1050000.0,350000.0,25.7,26.0,99.0
-1050000.0,400000.0,30.2,30.0,101.0
-1050000.0,450000.0,34.4,29.0,102.0
-1050000.0,500000.0,37.3,30.0,104.0
-1050000.0,550000.0,39.8,33.0,108.0
-1050000.0,600000.0,41.2,33.0,109.0
-1050000.0,650000.0,39.0,35.0,111.0
-1050000.0,700000.0,39.3,36.0,113.0
-1050000.0,750000.0,40.4,35.0,115.0
-1050000.0,800000.0,39.2,36.0,113.0
-1050000.0,850000.0,38.5,35.0,111.0
-1000000.0,-1200000.0,18.6,23.0,82.0
-1000000.0,-1150000.0,19.1,23.0,83.0
-1000000.0,-1100000.0,19.5,24.0,87.0
-1000000.0,-1050000.0,19.8,25.0,90.0
-1000000.0,-1000000.0,19.9,25.0,90.0
-1000000.0,-950000.0,19.7,26.0,87.0
-1000000.0,-900000.0,19.4,26.0,86.0
-1000000.0,-850000.0,19.4,27.0,83.0
-1000000.0,-800000.0,19.3,26.0,81.0
-1000000.0,-750000.0,19.2,26.0,83.0
-1000000.0,-700000.0,18.9,26.0,84.0
-1000000.0,-650000.0,18.5,25.0,88.0
-1000000.0,-600000.0,18.3,25.0,92.0
-1000000.0,-550000.0,18.4,25.0,94.0
-1000000.0,-500000.0,18.7,25.0,98.0
-1000000.0,-450000.0,19.1,25.0,96.0
-1000000.0,-400000.0,19.3,25.0,95.0
-1000000.0,-350000.0,19.5,25.0,93.0
-1000000.0,-300000.0,20.3,26.0,90.0
-1000000.0,-250000.0,21.2,27.0,88.0
-1000000.0,-200000.0,22.2,35.0,88.0
-1000000.0,-150000.0,22.7,37.0,87.0
-1000000.0,-100000.0,22.8,38.0,88.0
-1000000.0,-50000.0,23.3,38.0,89.0
-1000000.0,0.0,24.1,40.0,90.0
-1000000.0,50000.0,24.1,40.0,90.0
-1000000.0,100000.0,25.2,39.0,94.0
-1000000.0,150000.0,25.5,39.0,94.0
-1000000.0,200000.0,26.8,32.0,97.0
-1000000.0,250000.0,27.5,32.0,98.0
-1000000.0,300000.0,26.7,31.0,98.0
-1000000.0,350000.0,27.2,30.0,100.0
-1000000.0,400000.0,32.0,31.0,101.0
-1000000.0,450000.0,34.4,30.0,102.0
-1000000.0,500000.0,38.1,32.0,107.0
-1000000.0,550000.0,39.5,34.0,108.0
-1000000.0,600000.0,38.9,34.0,110.0
-1000000.0,650000.0,36.0,36.0,111.0
-1000000.0,700000.0,37.7,36.0,113.0
-1000000.0,750000.0,37.2,36.0,114.0
-1000000.0,800000.0,37.4,36.0,113.0
-1000000.0,850000.0,36.5,35.0,113.0
-950000.0,-1300000.0,17.5,20.0,89.0
-950000.0,-1250000.0,17.7,22.0,90.0
-950000.0,-1200000.0,18.6,23.0,88.0
-950000.0,-1150000.0,19.0,24.0,89.0
-950000.0,-1100000.0,19.3,24.0,90.0
-950000.0,-1050000.0,19.8,24.0,90.0
-950000.0,-1000000.0,20.1,25.0,90.0
-950000.0,-950000.0,19.9,26.0,88.0
-950000.0,-900000.0,19.1,26.0,87.0
-950000.0,-850000.0,19.6,26.0,84.0
-950000.0,-800000.0,19.7,26.0,83.0
-950000.0,-750000.0,19.8,26.0,85.0
-950000.0,-700000.0,19.4,26.0,87.0
-950000.0,-650000.0,19.2,26.0,89.0
-950000.0,-600000.0,18.9,25.0,93.0
-950000.0,-550000.0,19.0,25.0,94.0
-950000.0,-500000.0,19.1,25.0,96.0
-950000.0,-450000.0,19.4,25.0,96.0
-950000.0,-400000.0,19.7,25.0,95.0
-950000.0,-350000.0,20.0,25.0,93.0
-950000.0,-300000.0,20.8,26.0,87.0
-950000.0,-250000.0,21.0,26.0,86.0
-950000.0,-200000.0,22.9,36.0,87.0
-950000.0,-150000.0,23.5,38.0,87.0
-950000.0,-100000.0,23.4,39.0,88.0
-950000.0,-50000.0,23.4,39.0,89.0
-950000.0,0.0,23.9,40.0,91.0
-950000.0,50000.0,24.4,40.0,92.0
-950000.0,100000.0,25.9,39.0,94.0
-950000.0,150000.0,26.3,37.0,95.0
-950000.0,200000.0,28.5,32.0,98.0
-950000.0,250000.0,29.0,33.0,98.0
-950000.0,300000.0,28.1,33.0,99.0
-950000.0,350000.0,27.7,33.0,101.0
-950000.0,400000.0,30.8,32.0,101.0
-950000.0,450000.0,35.0,30.0,104.0
-950000.0,500000.0,37.9,32.0,106.0
-950000.0,550000.0,37.7,33.0,109.0
-950000.0,600000.0,35.2,35.0,111.0
-950000.0,650000.0,34.9,36.0,112.0
-950000.0,700000.0,34.4,36.0,112.0
-950000.0,750000.0,33.6,37.0,113.0
-950000.0,800000.0,33.9,36.0,114.0
-950000.0,850000.0,31.5,32.0,119.0
-950000.0,900000.0,29.8,30.0,118.0
-900000.0,-1300000.0,18.1,17.0,90.0
-900000.0,-1250000.0,17.8,21.0,92.0
-900000.0,-1200000.0,18.2,23.0,92.0
-900000.0,-1150000.0,18.7,24.0,92.0
-900000.0,-1100000.0,19.1,25.0,92.0
-900000.0,-1050000.0,19.9,25.0,91.0
-900000.0,-1000000.0,20.6,25.0,91.0
-900000.0,-950000.0,21.0,26.0,90.0
-900000.0,-900000.0,20.6,27.0,89.0
-900000.0,-850000.0,20.8,27.0,88.0
-900000.0,-800000.0,20.0,26.0,85.0
-900000.0,-750000.0,20.3,26.0,87.0
-900000.0,-700000.0,20.4,26.0,89.0
-900000.0,-650000.0,20.3,26.0,91.0
-900000.0,-600000.0,19.7,26.0,93.0
-900000.0,-550000.0,19.6,25.0,93.0
-900000.0,-500000.0,19.7,25.0,94.0
-900000.0,-450000.0,19.8,25.0,94.0
-900000.0,-400000.0,20.0,25.0,93.0
-900000.0,-350000.0,20.1,25.0,92.0
-900000.0,-300000.0,20.8,26.0,87.0
-900000.0,-250000.0,21.3,27.0,85.0
-900000.0,-200000.0,22.6,35.0,86.0
-900000.0,-150000.0,23.7,39.0,87.0
-900000.0,-100000.0,23.8,40.0,88.0
-900000.0,-50000.0,23.8,40.0,90.0
-900000.0,0.0,23.9,40.0,91.0
-900000.0,50000.0,24.6,40.0,94.0
-900000.0,100000.0,26.0,39.0,94.0
-900000.0,150000.0,26.9,33.0,97.0
-900000.0,200000.0,27.9,32.0,98.0
-900000.0,250000.0,28.2,33.0,99.0
-900000.0,300000.0,27.4,34.0,100.0
-900000.0,350000.0,26.9,33.0,101.0
-900000.0,400000.0,29.2,32.0,102.0
-900000.0,450000.0,35.9,30.0,105.0
-900000.0,500000.0,35.7,31.0,106.0
-900000.0,550000.0,33.3,32.0,110.0
-900000.0,600000.0,32.1,34.0,111.0
-900000.0,650000.0,32.9,36.0,111.0
-900000.0,700000.0,32.7,37.0,111.0
-900000.0,750000.0,32.3,37.0,112.0
-900000.0,800000.0,30.9,34.0,119.0
-900000.0,850000.0,29.5,32.0,122.0
-900000.0,900000.0,27.1,30.0,120.0
-900000.0,950000.0,22.5,26.0,114.0
-850000.0,-1300000.0,19.2,15.0,90.0
-850000.0,-1250000.0,17.9,19.0,93.0
-850000.0,-1200000.0,18.0,23.0,94.0
-850000.0,-1150000.0,18.3,24.0,94.0
-850000.0,-1100000.0,18.8,26.0,93.0
-850000.0,-1050000.0,19.8,26.0,92.0
-850000.0,-1000000.0,21.0,25.0,91.0
-850000.0,-950000.0,21.3,26.0,90.0
-850000.0,-900000.0,21.6,27.0,89.0
-850000.0,-850000.0,22.0,27.0,89.0
-850000.0,-800000.0,21.5,27.0,89.0
-850000.0,-750000.0,20.9,27.0,89.0
-850000.0,-700000.0,20.9,27.0,90.0
-850000.0,-650000.0,21.0,26.0,91.0
-850000.0,-600000.0,20.6,26.0,93.0
-850000.0,-550000.0,20.4,26.0,94.0
-850000.0,-500000.0,20.1,25.0,93.0
-850000.0,-450000.0,19.8,25.0,92.0
-850000.0,-400000.0,19.8,25.0,90.0
-850000.0,-350000.0,20.1,25.0,89.0
-850000.0,-300000.0,20.6,26.0,87.0
-850000.0,-250000.0,21.0,28.0,85.0
-850000.0,-200000.0,22.3,33.0,86.0
-850000.0,-150000.0,24.0,40.0,88.0
-850000.0,-100000.0,24.0,40.0,89.0
-850000.0,-50000.0,24.1,40.0,91.0
-850000.0,0.0,24.1,40.0,92.0
-850000.0,50000.0,24.7,39.0,95.0
-850000.0,100000.0,26.1,38.0,96.0
-850000.0,150000.0,26.8,33.0,98.0
-850000.0,200000.0,27.4,31.0,99.0
-850000.0,250000.0,26.9,33.0,100.0
-850000.0,300000.0,26.6,34.0,99.0
-850000.0,350000.0,27.7,32.0,101.0
-850000.0,400000.0,30.8,29.0,102.0
-850000.0,450000.0,34.4,29.0,104.0
-850000.0,500000.0,30.9,29.0,107.0
-850000.0,550000.0,29.5,31.0,109.0
-850000.0,600000.0,30.2,33.0,111.0
-850000.0,650000.0,31.1,35.0,110.0
-850000.0,700000.0,32.1,36.0,110.0
-850000.0,750000.0,30.5,35.0,117.0
-850000.0,800000.0,29.3,33.0,121.0
-850000.0,850000.0,28.4,32.0,122.0
-850000.0,900000.0,22.8,27.0,120.0
-850000.0,950000.0,20.8,26.0,117.0
-800000.0,-1300000.0,19.6,15.0,91.0
-800000.0,-1250000.0,18.7,18.0,93.0
-800000.0,-1200000.0,18.0,22.0,94.0
-800000.0,-1150000.0,18.0,25.0,94.0
-800000.0,-1100000.0,18.1,26.0,93.0
-800000.0,-1050000.0,18.5,27.0,92.0
-800000.0,-1000000.0,20.4,26.0,92.0
-800000.0,-950000.0,21.0,27.0,91.0
-800000.0,-900000.0,21.6,27.0,90.0
-800000.0,-850000.0,22.0,27.0,90.0
-800000.0,-800000.0,21.7,27.0,90.0
-800000.0,-750000.0,21.0,27.0,90.0
-800000.0,-700000.0,21.1,27.0,91.0
-800000.0,-650000.0,21.2,27.0,92.0
-800000.0,-600000.0,21.0,26.0,93.0
-800000.0,-550000.0,20.6,26.0,93.0
-800000.0,-500000.0,20.2,25.0,91.0
-800000.0,-450000.0,19.5,25.0,90.0
-800000.0,-400000.0,19.4,25.0,88.0
-800000.0,-350000.0,20.0,25.0,86.0
-800000.0,-300000.0,20.3,26.0,86.0
-800000.0,-250000.0,21.1,29.0,86.0
-800000.0,-200000.0,22.1,32.0,87.0
-800000.0,-150000.0,23.6,40.0,89.0
-800000.0,-100000.0,24.1,40.0,89.0
-800000.0,-50000.0,24.1,40.0,92.0
-800000.0,0.0,24.2,40.0,93.0
-800000.0,50000.0,25.3,37.0,97.0
-800000.0,100000.0,26.1,37.0,97.0
-800000.0,150000.0,26.5,34.0,99.0
-800000.0,200000.0,26.6,31.0,102.0
-800000.0,250000.0,26.2,32.0,102.0
-800000.0,300000.0,26.1,33.0,101.0
-800000.0,350000.0,28.0,30.0,102.0
-800000.0,400000.0,28.9,29.0,102.0
-800000.0,450000.0,29.0,28.0,106.0
-800000.0,500000.0,27.3,29.0,109.0
-800000.0,550000.0,27.4,30.0,110.0
-800000.0,600000.0,28.0,33.0,111.0
-800000.0,650000.0,29.2,34.0,110.0
-800000.0,700000.0,29.5,34.0,115.0
-800000.0,750000.0,28.3,34.0,124.0
-800000.0,800000.0,27.2,34.0,122.0
-800000.0,850000.0,23.5,32.0,142.0
-800000.0,900000.0,20.8,29.0,135.0
-800000.0,950000.0,20.1,26.0,129.0
-800000.0,1000000.0,20.6,25.0,163.0
-750000.0,-1300000.0,20.6,16.0,93.0
-750000.0,-1250000.0,19.2,18.0,97.0
-750000.0,-1200000.0,18.0,20.0,94.0
-750000.0,-1150000.0,18.0,24.0,93.0
-750000.0,-1100000.0,18.0,25.0,93.0
-750000.0,-1050000.0,18.2,26.0,92.0
-750000.0,-1000000.0,19.6,27.0,91.0
-750000.0,-950000.0,20.9,27.0,91.0
-750000.0,-900000.0,21.3,27.0,91.0
-750000.0,-850000.0,21.9,28.0,91.0
-750000.0,-800000.0,22.0,28.0,91.0
-750000.0,-750000.0,21.3,28.0,92.0
-750000.0,-700000.0,21.1,28.0,92.0
-750000.0,-650000.0,21.1,27.0,91.0
-750000.0,-600000.0,20.8,27.0,91.0
-750000.0,-550000.0,20.4,26.0,91.0
-750000.0,-500000.0,20.1,25.0,91.0
-750000.0,-450000.0,19.3,25.0,87.0
-750000.0,-400000.0,19.2,25.0,85.0
-750000.0,-350000.0,19.7,25.0,84.0
-750000.0,-300000.0,20.1,25.0,83.0
-750000.0,-250000.0,21.1,30.0,87.0
-750000.0,-200000.0,21.9,33.0,89.0
-750000.0,-150000.0,23.6,39.0,90.0
-750000.0,-100000.0,24.0,40.0,91.0
-750000.0,-50000.0,24.0,39.0,94.0
-750000.0,0.0,24.0,38.0,95.0
-750000.0,50000.0,25.6,36.0,98.0
-750000.0,100000.0,26.0,36.0,99.0
-750000.0,150000.0,26.2,33.0,102.0
-750000.0,200000.0,26.1,31.0,104.0
-750000.0,250000.0,26.1,31.0,104.0
-750000.0,300000.0,26.0,31.0,102.0
-750000.0,350000.0,26.3,30.0,102.0
-750000.0,400000.0,26.2,29.0,113.0
-750000.0,450000.0,25.4,28.0,114.0
-750000.0,500000.0,25.6,28.0,109.0
-750000.0,550000.0,25.6,30.0,114.0
-750000.0,600000.0,26.3,31.0,113.0
-750000.0,650000.0,27.3,33.0,113.0
-750000.0,700000.0,27.6,34.0,136.0
-750000.0,750000.0,27.7,34.0,132.0
-750000.0,800000.0,25.6,35.0,160.0
-750000.0,850000.0,23.7,34.0,172.0
-750000.0,900000.0,22.3,31.0,160.0
-750000.0,950000.0,20.6,26.0,177.0
-750000.0,1000000.0,25.9,24.0,176.0
-750000.0,1050000.0,26.3,26.0,169.0
-750000.0,1100000.0,26.7,29.0,164.0
-750000.0,1150000.0,25.5,29.0,163.0
-750000.0,1200000.0,22.4,29.0,158.0
-700000.0,-1250000.0,20.3,19.0,96.0
-700000.0,-1200000.0,19.2,21.0,95.0
-700000.0,-1150000.0,18.5,23.0,94.0
-700000.0,-1100000.0,18.2,24.0,92.0
-700000.0,-1050000.0,18.5,25.0,90.0
-700000.0,-1000000.0,19.1,25.0,89.0
-700000.0,-950000.0,20.8,26.0,90.0
-700000.0,-900000.0,21.5,26.0,91.0
-700000.0,-850000.0,21.8,27.0,92.0
-700000.0,-800000.0,21.8,27.0,92.0
-700000.0,-750000.0,21.3,28.0,93.0
-700000.0,-700000.0,20.9,28.0,93.0
-700000.0,-650000.0,20.5,27.0,91.0
-700000.0,-600000.0,19.9,26.0,90.0
-700000.0,-550000.0,19.7,26.0,89.0
-700000.0,-500000.0,19.9,25.0,88.0
-700000.0,-450000.0,19.9,25.0,84.0
-700000.0,-400000.0,20.1,25.0,82.0
-700000.0,-350000.0,20.0,25.0,82.0
-700000.0,-300000.0,20.0,26.0,83.0
-700000.0,-250000.0,21.1,31.0,87.0
-700000.0,-200000.0,22.1,34.0,89.0
-700000.0,-150000.0,23.1,38.0,91.0
-700000.0,-100000.0,23.7,39.0,92.0
-700000.0,-50000.0,23.6,38.0,95.0
-700000.0,0.0,23.6,36.0,97.0
-700000.0,50000.0,24.6,35.0,99.0
-700000.0,100000.0,25.7,37.0,102.0
-700000.0,150000.0,26.0,34.0,105.0
-700000.0,200000.0,25.8,33.0,107.0
-700000.0,250000.0,25.8,33.0,108.0
-700000.0,300000.0,25.3,32.0,106.0
-700000.0,350000.0,24.8,31.0,108.0
-700000.0,400000.0,24.5,28.0,132.0
-700000.0,450000.0,24.3,28.0,125.0
-700000.0,500000.0,24.1,30.0,131.0
-700000.0,550000.0,24.2,30.0,120.0
-700000.0,600000.0,25.1,30.0,119.0
-700000.0,650000.0,26.0,34.0,157.0
-700000.0,700000.0,26.5,34.0,150.0
-700000.0,750000.0,27.5,35.0,162.0
-700000.0,800000.0,26.5,36.0,188.0
-700000.0,850000.0,25.8,35.0,185.0
-700000.0,900000.0,29.2,31.0,184.0
-700000.0,950000.0,34.0,28.0,184.0
-700000.0,1000000.0,35.9,28.0,181.0
-700000.0,1050000.0,34.2,32.0,176.0
-700000.0,1100000.0,33.7,34.0,174.0
-700000.0,1150000.0,31.5,36.0,170.0
-700000.0,1200000.0,27.0,34.0,163.0
-700000.0,1250000.0,24.9,36.0,163.0
-700000.0,1300000.0,23.1,36.0,163.0
-700000.0,1350000.0,21.8,32.0,160.0
-700000.0,1400000.0,19.9,28.0,157.0
-700000.0,1450000.0,19.2,26.0,156.0
-700000.0,1500000.0,19.9,23.0,153.0
-700000.0,1550000.0,20.7,25.0,153.0
-700000.0,1600000.0,21.0,25.0,152.0
-650000.0,-1250000.0,20.7,19.0,91.0
-650000.0,-1200000.0,20.0,20.0,93.0
-650000.0,-1150000.0,19.6,23.0,92.0
-650000.0,-1100000.0,19.0,24.0,91.0
-650000.0,-1050000.0,18.8,25.0,89.0
-650000.0,-1000000.0,19.1,25.0,89.0
-650000.0,-950000.0,20.4,26.0,88.0
-650000.0,-900000.0,21.7,26.0,90.0
-650000.0,-850000.0,21.8,26.0,92.0
-650000.0,-800000.0,21.5,26.0,94.0
-650000.0,-750000.0,21.0,27.0,94.0
-650000.0,-700000.0,20.4,27.0,93.0
-650000.0,-650000.0,19.7,26.0,91.0
-650000.0,-600000.0,19.2,26.0,90.0
-650000.0,-550000.0,19.0,26.0,87.0
-650000.0,-500000.0,19.5,25.0,86.0
-650000.0,-450000.0,20.1,25.0,83.0
-650000.0,-400000.0,21.0,25.0,80.0
-650000.0,-350000.0,21.0,27.0,83.0
-650000.0,-300000.0,21.0,29.0,85.0
-650000.0,-250000.0,21.6,32.0,88.0
-650000.0,-200000.0,22.3,37.0,91.0
-650000.0,-150000.0,22.9,38.0,92.0
-650000.0,-100000.0,23.6,38.0,94.0
-650000.0,-50000.0,23.2,37.0,95.0
-650000.0,0.0,23.0,34.0,99.0
-650000.0,50000.0,23.6,35.0,100.0
-650000.0,100000.0,26.0,37.0,104.0
-650000.0,150000.0,26.0,36.0,106.0
-650000.0,200000.0,25.5,36.0,112.0
-650000.0,250000.0,25.1,36.0,112.0
-650000.0,300000.0,24.9,34.0,120.0
-650000.0,350000.0,24.2,31.0,156.0
-650000.0,400000.0,24.0,29.0,148.0
-650000.0,450000.0,23.7,32.0,151.0
-650000.0,500000.0,23.4,34.0,163.0
-650000.0,550000.0,23.8,31.0,141.0
-650000.0,600000.0,25.0,33.0,179.0
-650000.0,650000.0,26.1,35.0,184.0
-650000.0,700000.0,27.8,35.0,180.0
-650000.0,750000.0,29.8,38.0,197.0
-650000.0,800000.0,29.9,37.0,193.0
-650000.0,850000.0,33.7,34.0,191.0
-650000.0,900000.0,36.8,32.0,190.0
-650000.0,950000.0,38.8,33.0,187.0
-650000.0,1000000.0,39.7,36.0,185.0
-650000.0,1050000.0,38.9,36.0,182.0
-650000.0,1100000.0,38.2,37.0,177.0
-650000.0,1150000.0,33.6,38.0,171.0
-650000.0,1200000.0,27.8,38.0,168.0
-650000.0,1250000.0,26.2,38.0,167.0
-650000.0,1300000.0,24.4,38.0,165.0
-650000.0,1350000.0,21.8,35.0,162.0
-650000.0,1400000.0,19.0,31.0,160.0
-650000.0,1450000.0,20.0,29.0,158.0
-650000.0,1500000.0,20.8,29.0,157.0
-650000.0,1550000.0,21.3,30.0,157.0
-650000.0,1600000.0,21.2,29.0,155.0
-600000.0,-1250000.0,19.6,20.0,88.0
-600000.0,-1200000.0,19.9,19.0,89.0
-600000.0,-1150000.0,20.0,21.0,89.0
-600000.0,-1100000.0,19.7,23.0,89.0
-600000.0,-1050000.0,19.5,24.0,88.0
-600000.0,-1000000.0,19.6,25.0,87.0
-600000.0,-950000.0,20.4,25.0,88.0
-600000.0,-900000.0,21.5,25.0,90.0
-600000.0,-850000.0,21.6,26.0,93.0
-600000.0,-800000.0,21.3,25.0,95.0
-600000.0,-750000.0,20.7,25.0,95.0
-600000.0,-700000.0,19.9,25.0,94.0
-600000.0,-650000.0,19.1,25.0,92.0
-600000.0,-600000.0,18.9,25.0,88.0
-600000.0,-550000.0,19.2,25.0,86.0
-600000.0,-500000.0,19.8,25.0,83.0
-600000.0,-450000.0,19.9,25.0,84.0
-600000.0,-400000.0,20.9,26.0,81.0
